id,uid,type,data,created_at,updated_at
1397,397e9c1f-f7f4-4314-b80b-e6634cc2a980,OPEN,"{""_id"": ""966a30bc-b882-411b-af7a-e56fdea5d007"", ""_rev"": ""1-2c94d2f7d7d61f0fd6b9f4e7c78e4b87"", ""time"": ""2020-04-30T02:01:07.557Z"", ""returning"": false}","2020-04-30 02:01:10","2020-04-30 02:01:10"
1398,397e9c1f-f7f4-4314-b80b-e6634cc2a980,OPEN,"{""_id"": ""bb99ef32-c8d6-450a-92f8-c15f385e6b1f"", ""_rev"": ""1-8917665069eda067b20adf4ee492a3cc"", ""time"": ""2020-04-30T02:01:17.560Z"", ""returning"": false}","2020-04-30 02:01:19","2020-04-30 02:01:19"
1399,397e9c1f-f7f4-4314-b80b-e6634cc2a980,OPEN,"{""_id"": ""1a9e27c8-8702-496d-bc14-aa0e0c4a4c09"", ""_rev"": ""1-ae9d66edc197f144b2b6e887824e7772"", ""time"": ""2020-04-30T02:01:27.081Z"", ""returning"": false}","2020-04-30 02:01:29","2020-04-30 02:01:29"
1400,5bfa4944-aa1f-4c34-b114-70c9cfc54193,INSTALLED,"{""_id"": ""399c24b6-a355-4e3d-bb92-5b6940a87cbe"", ""_rev"": ""1-b19487fcd0efb9e1e73e8c27ac6ce10a"", ""time"": ""2020-04-30T13:20:46.298Z"", ""frame_version"": ""0.5""}","2020-04-30 13:20:49","2020-04-30 13:20:49"
1401,5bfa4944-aa1f-4c34-b114-70c9cfc54193,OPEN,"{""_id"": ""a1735a04-68a3-4726-bbb6-2a6b69919b5d"", ""_rev"": ""1-36c3f57edb458384c4a75e9177103fab"", ""time"": ""2020-04-30T13:20:46.217Z"", ""returning"": false}","2020-04-30 13:20:49","2020-04-30 13:20:49"
1402,5bfa4944-aa1f-4c34-b114-70c9cfc54193,ACTIVATE,"{""os"": ""10"", ""_id"": ""ed4ba3bf-4a77-4be8-a4f8-c9b13dea1a54"", ""_rev"": ""1-99664a2fef726cddbadf7aa3c5cabd98"", ""time"": ""2020-04-30T13:20:46.294Z"", ""model"": ""ONEPLUS A6000"", ""screen"": {""width"": 412, ""height"": 869}, ""user_agent"": ""Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000 Build/QKQ1.190716.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/81.0.4044.117 Mobile Safari/537.36"", ""manufacturer"": ""OnePlus""}","2020-04-30 13:20:49","2020-04-30 13:20:49"
1403,5bfa4944-aa1f-4c34-b114-70c9cfc54193,START,"{""_id"": ""3c27e3d9-19d3-4680-89c0-dfad82786ade"", ""_rev"": ""1-8249b54d529f3c81f4b35776f09e55b2"", ""time"": ""2020-04-30T13:20:48.992Z"", ""with"": ""share""}","2020-04-30 13:20:51","2020-04-30 13:20:51"
1404,5bfa4944-aa1f-4c34-b114-70c9cfc54193,OPEN,"{""_id"": ""69724ab4-3cb0-48f0-a56a-74bd099e8474"", ""_rev"": ""1-2cf1d40489c7d12e3a5e85dc6a76ea42"", ""time"": ""2020-04-30T13:20:51.904Z"", ""returning"": false}","2020-04-30 13:20:54","2020-04-30 13:20:54"
1405,5bfa4944-aa1f-4c34-b114-70c9cfc54193,START,"{""_id"": ""b89539ef-a3e9-49f2-bf29-1c44b9ab202b"", ""_rev"": ""1-96c6cd4fdbad97435e9b10d9cd6f9365"", ""time"": ""2020-04-30T13:21:12.652Z"", ""with"": ""share""}","2020-04-30 13:21:15","2020-04-30 13:21:15"
1406,5bfa4944-aa1f-4c34-b114-70c9cfc54193,START,"{""_id"": ""6a3b969e-bcbc-4253-930b-58ae57a0d119"", ""_rev"": ""1-d92becfea5435a73e2f1b879aa7c74fc"", ""time"": ""2020-04-30T13:21:20.244Z"", ""with"": ""share""}","2020-04-30 13:21:22","2020-04-30 13:21:22"
1407,5bfa4944-aa1f-4c34-b114-70c9cfc54193,START,"{""_id"": ""513540f5-d4c2-45dc-861f-3b768e1d96ac"", ""_rev"": ""1-b5f13112f9e94c3be69ec7e53ee1cdb1"", ""time"": ""2020-04-30T13:21:31.994Z"", ""with"": ""share""}","2020-04-30 13:21:34","2020-04-30 13:21:34"
1408,5bfa4944-aa1f-4c34-b114-70c9cfc54193,OPEN,"{""_id"": ""346df6fc-0783-4158-b986-e4716a9d8616"", ""_rev"": ""1-89cfc0b3cc2c67d1576fa1d66b574c1b"", ""time"": ""2020-04-30T13:22:44.518Z"", ""returning"": false}","2020-04-30 13:22:47","2020-04-30 13:22:47"
1409,5bfa4944-aa1f-4c34-b114-70c9cfc54193,START,"{""_id"": ""d87d7e9d-c592-4f10-8aa1-25db54bd88e8"", ""_rev"": ""1-8edfbe0b08f2ef4c1ad1d378c6d87298"", ""time"": ""2020-04-30T13:22:45.182Z"", ""with"": ""share""}","2020-04-30 13:22:47","2020-04-30 13:22:47"
1410,5bfa4944-aa1f-4c34-b114-70c9cfc54193,LOGIN_ATTEMPT,"{""_id"": ""6e884c2b-f594-4e28-94e3-4c41984a4f58"", ""_rev"": ""1-9a036765db7d8d4043748934965758ec"", ""time"": ""2020-04-30T13:23:02.425Z"", ""number"": ""01743546313""}","2020-04-30 13:23:05","2020-04-30 13:23:05"
1411,5bfa4944-aa1f-4c34-b114-70c9cfc54193,NAVIGATE,"{""_id"": ""9bf39a2a-cc7c-4797-bb98-098dc4dbd8fa"", ""_rev"": ""1-b0527fac670748aaa9b9e92fe0bf3f6a"", ""time"": ""2020-04-30T13:23:18.167Z"", ""screen"": ""get-home""}","2020-04-30 13:23:20","2020-04-30 13:23:20"
1412,5bfa4944-aa1f-4c34-b114-70c9cfc54193,LOGIN_SUCCESS,"{""_id"": ""ca583ba7-010f-4f02-bd75-f8c14f117b45"", ""_rev"": ""1-ebc2677d13c36c8f5313fff3ec0ff4f9"", ""time"": ""2020-04-30T13:23:18.185Z"", ""number"": ""01743546313"", ""target"": ""share-home""}","2020-04-30 13:23:20","2020-04-30 13:23:20"
1413,5bfa4944-aa1f-4c34-b114-70c9cfc54193,NAVIGATE,"{""_id"": ""fd2a2cdd-df6e-4c65-a38a-a625ea67bcf4"", ""_rev"": ""1-5a3235e28b8ac492f42b27712f476333"", ""time"": ""2020-04-30T13:23:18.182Z"", ""screen"": ""get-home""}","2020-04-30 13:23:20","2020-04-30 13:23:20"
1414,5bfa4944-aa1f-4c34-b114-70c9cfc54193,SELF_PROFILE_VIEW,"{""_id"": ""158f1e77-0881-424a-b453-4d5c0d6c842f"", ""_rev"": ""1-c11c8d92c284e5275a2a8f5f5f1ccb71"", ""time"": ""2020-04-30T13:23:35.577Z""}","2020-04-30 13:23:38","2020-04-30 13:23:38"
1415,5bfa4944-aa1f-4c34-b114-70c9cfc54193,NAVIGATE,"{""_id"": ""09692cda-e719-4db5-ae7e-d1ec1a30eefc"", ""_rev"": ""1-883b7c032c6eaa1be4ba5e8af24bec66"", ""time"": ""2020-04-30T13:23:46.126Z"", ""_token"": ""VCIIO96M7cM-tm9teMg9jRUSeBQ3gkY0ss3ahbPku_w="", ""screen"": ""get-home""}","2020-04-30 13:23:48","2020-04-30 13:23:48"
1416,5bfa4944-aa1f-4c34-b114-70c9cfc54193,OPEN,"{""_id"": ""d9a455dd-f7d5-47bc-aa2d-a8359398daf3"", ""_rev"": ""1-15d776804c6995cf9bf076049bd86a7b"", ""time"": ""2020-04-30T13:23:46.108Z"", ""_token"": ""VCIIO96M7cM-tm9teMg9jRUSeBQ3gkY0ss3ahbPku_w="", ""returning"": true}","2020-04-30 13:23:48","2020-04-30 13:23:48"
1417,5bfa4944-aa1f-4c34-b114-70c9cfc54193,NAVIGATE,"{""_id"": ""05959514-f3e7-45af-9f45-ad443c63b269"", ""_rev"": ""1-d671d021ab5acdc1ea1b9bd77b3e2df5"", ""time"": ""2020-04-30T13:23:50.034Z"", ""_token"": ""VCIIO96M7cM-tm9teMg9jRUSeBQ3gkY0ss3ahbPku_w="", ""screen"": ""get-home""}","2020-04-30 13:23:52","2020-04-30 13:23:52"
1418,5bfa4944-aa1f-4c34-b114-70c9cfc54193,SELF_PROFILE_VIEW,"{""_id"": ""acfcfb9e-4124-4502-85ef-c9d18369f305"", ""_rev"": ""1-d37464b36425124ca25a955b87ac9c4e"", ""time"": ""2020-04-30T13:23:51.336Z"", ""_token"": ""VCIIO96M7cM-tm9teMg9jRUSeBQ3gkY0ss3ahbPku_w=""}","2020-04-30 13:23:53","2020-04-30 13:23:53"
1419,5bfa4944-aa1f-4c34-b114-70c9cfc54193,PROFILE_COMPLETED,"{""_id"": ""b31b94b5-33b7-495d-abec-eeee676b483c"", ""_rev"": ""1-89a6bc2056bc88698de6c79cb333e4ff"", ""time"": ""2020-04-30T13:24:19.726Z"", ""_token"": ""VCIIO96M7cM-tm9teMg9jRUSeBQ3gkY0ss3ahbPku_w=""}","2020-04-30 13:24:22","2020-04-30 13:24:22"
1420,5bfa4944-aa1f-4c34-b114-70c9cfc54193,NAVIGATE,"{""_id"": ""aea0f6fc-5f12-413c-9c69-7527b9898407"", ""_rev"": ""1-45a25de3acc35e9298d202f4852efa6e"", ""time"": ""2020-04-30T13:24:20.003Z"", ""_token"": ""VCIIO96M7cM-tm9teMg9jRUSeBQ3gkY0ss3ahbPku_w="", ""screen"": ""get-home""}","2020-04-30 13:24:22","2020-04-30 13:24:22"
1421,5bfa4944-aa1f-4c34-b114-70c9cfc54193,SHARE_SCAN,"{""_id"": ""b10c8b07-ef67-49ca-9b62-a438d07c2566"", ""_rev"": ""1-80d6b8a7d79e3de82942caf3bdc3d82b"", ""time"": ""2020-04-30T13:24:21.545Z"", ""_token"": ""VCIIO96M7cM-tm9teMg9jRUSeBQ3gkY0ss3ahbPku_w=""}","2020-04-30 13:24:23","2020-04-30 13:24:23"
1422,5bfa4944-aa1f-4c34-b114-70c9cfc54193,SHARE_SCAN_LOCATION,"{""_id"": ""b4b60893-2c2d-4afb-885e-a2bd3bf3cec8"", ""_rev"": ""1-da4eb020fb282990bb649135d2c78fdb"", ""time"": ""2020-04-30T13:24:23.688Z"", ""_token"": ""VCIIO96M7cM-tm9teMg9jRUSeBQ3gkY0ss3ahbPku_w="", ""bearing"": 0, ""accuracy"": 30.25200080871582, ""altitude"": -25.19999885559082, ""latitude"": 23.74707, ""longitude"": 90.3701905, ""breaking_accuracy"": 0}","2020-04-30 13:24:26","2020-04-30 13:24:26"
1423,5bfa4944-aa1f-4c34-b114-70c9cfc54193,ENTERING_KEY,"{""_id"": ""9877f608-c41d-4df6-adcd-6cd7f0c0ef91"", ""for"": {""ssid"": ""Abrar_WiFi"", ""bssid"": ""50:c7:bf:7b:15:24"", ""strength"": 9}, ""_rev"": ""1-4e25ef64c6464a876e7c15593fde99c3"", ""time"": ""2020-04-30T13:24:23.912Z"", ""_token"": ""VCIIO96M7cM-tm9teMg9jRUSeBQ3gkY0ss3ahbPku_w=""}","2020-04-30 13:24:26","2020-04-30 13:24:26"
1424,5bfa4944-aa1f-4c34-b114-70c9cfc54193,TOWER_ADDED,"{""_id"": ""1706d04d-3bf1-4f26-a8fa-72d89dc97c2f"", ""_rev"": ""1-24caf5dd0fde0a0f59bd6336fca8a362"", ""time"": ""2020-04-30T13:24:28.710Z"", ""tower"": {""ssid"": ""Abrar_WiFi"", ""bssid"": ""50:c7:bf:7b:15:24"", ""strength"": 9}, ""_token"": ""VCIIO96M7cM-tm9teMg9jRUSeBQ3gkY0ss3ahbPku_w=""}","2020-04-30 13:24:31","2020-04-30 13:24:31"
1425,5bfa4944-aa1f-4c34-b114-70c9cfc54193,NAVIGATE,"{""_id"": ""5601d3aa-18ff-46a9-b7a5-94f307f9a59f"", ""_rev"": ""1-e01d01f076e698af6bdf3465c5f3eb8d"", ""time"": ""2020-04-30T13:24:28.955Z"", ""_token"": ""VCIIO96M7cM-tm9teMg9jRUSeBQ3gkY0ss3ahbPku_w="", ""screen"": ""get-home""}","2020-04-30 13:24:31","2020-04-30 13:24:31"
1426,5bfa4944-aa1f-4c34-b114-70c9cfc54193,SHARE_SCAN,"{""_id"": ""11ecb4d5-77de-4b21-a463-ce2c3e9c56c3"", ""_rev"": ""1-42cb4c15ef0338d60523801f0f180f24"", ""time"": ""2020-04-30T13:24:45.069Z"", ""_token"": ""VCIIO96M7cM-tm9teMg9jRUSeBQ3gkY0ss3ahbPku_w=""}","2020-04-30 13:24:47","2020-04-30 13:24:47"
1427,5bfa4944-aa1f-4c34-b114-70c9cfc54193,SHARE_SCAN_LOCATION,"{""_id"": ""c56497e1-4504-4d1e-bdc1-8d4b4e09bb36"", ""_rev"": ""1-7259b33359d8d6623981efef570cf77b"", ""time"": ""2020-04-30T13:24:47.445Z"", ""_token"": ""VCIIO96M7cM-tm9teMg9jRUSeBQ3gkY0ss3ahbPku_w="", ""bearing"": 0, ""accuracy"": 18.246999740600582, ""altitude"": -21.5, ""latitude"": 23.7468375, ""longitude"": 90.3705154, ""breaking_accuracy"": 0}","2020-04-30 13:24:49","2020-04-30 13:24:49"
1428,5bfa4944-aa1f-4c34-b114-70c9cfc54193,OPEN,"{""_id"": ""480da8d2-0665-4d61-b13d-7163160281ed"", ""_rev"": ""1-9d0e14b1e2ffd2e3a1596607ba6fe71a"", ""time"": ""2020-04-30T13:24:47.714Z"", ""_token"": ""VCIIO96M7cM-tm9teMg9jRUSeBQ3gkY0ss3ahbPku_w="", ""returning"": true}","2020-04-30 13:24:50","2020-04-30 13:24:50"
1429,5bfa4944-aa1f-4c34-b114-70c9cfc54193,NAVIGATE,"{""_id"": ""4c725909-a378-4c3d-809a-f3eddd500a3f"", ""_rev"": ""1-d1c430e3ed2128ae026cfac0e338cbfd"", ""time"": ""2020-04-30T13:24:47.732Z"", ""_token"": ""VCIIO96M7cM-tm9teMg9jRUSeBQ3gkY0ss3ahbPku_w="", ""screen"": ""get-home""}","2020-04-30 13:24:50","2020-04-30 13:24:50"
1430,5bfa4944-aa1f-4c34-b114-70c9cfc54193,NAVIGATE,"{""_id"": ""7ecdcc7b-5bb0-4dad-bfc5-68882547adf5"", ""_rev"": ""1-99ee3ba1b81693261ab2edf0d919d85a"", ""time"": ""2020-04-30T13:24:48.881Z"", ""_token"": ""VCIIO96M7cM-tm9teMg9jRUSeBQ3gkY0ss3ahbPku_w="", ""screen"": ""get-home""}","2020-04-30 13:24:51","2020-04-30 13:24:51"
1431,5bfa4944-aa1f-4c34-b114-70c9cfc54193,OPEN,"{""_id"": ""8f74fa0c-dc52-4dbd-9c07-7a6605608a5a"", ""_rev"": ""1-1e074349c4e4333dfd311f52cc37317a"", ""time"": ""2020-04-30T13:26:14.755Z"", ""_token"": ""VCIIO96M7cM-tm9teMg9jRUSeBQ3gkY0ss3ahbPku_w="", ""returning"": true}","2020-04-30 13:26:17","2020-04-30 13:26:17"
1432,5bfa4944-aa1f-4c34-b114-70c9cfc54193,NAVIGATE,"{""_id"": ""920f3742-a21e-4d86-b7cb-b917be52f0df"", ""_rev"": ""1-bf739f13817f13dd0ff16d7a6cf6f4d6"", ""time"": ""2020-04-30T13:26:14.778Z"", ""_token"": ""VCIIO96M7cM-tm9teMg9jRUSeBQ3gkY0ss3ahbPku_w="", ""screen"": ""get-home""}","2020-04-30 13:26:17","2020-04-30 13:26:17"
1433,5bfa4944-aa1f-4c34-b114-70c9cfc54193,NAVIGATE,"{""_id"": ""333eb3b6-cb51-4471-82cd-c5a340d203ac"", ""_rev"": ""1-0d2dec354614e3c0f45a9ee8beb72f16"", ""time"": ""2020-04-30T13:26:18.102Z"", ""_token"": ""VCIIO96M7cM-tm9teMg9jRUSeBQ3gkY0ss3ahbPku_w="", ""screen"": ""get-home""}","2020-04-30 13:26:20","2020-04-30 13:26:20"
1434,5bfa4944-aa1f-4c34-b114-70c9cfc54193,OPEN,"{""_id"": ""ce843551-7ada-4f7b-b63d-dd47023ce60e"", ""_rev"": ""1-10147ddfb5943dad4e0fb9cc691e1c43"", ""time"": ""2020-04-30T13:26:30.918Z"", ""_token"": ""VCIIO96M7cM-tm9teMg9jRUSeBQ3gkY0ss3ahbPku_w="", ""returning"": true}","2020-04-30 13:26:33","2020-04-30 13:26:33"
1435,5bfa4944-aa1f-4c34-b114-70c9cfc54193,NAVIGATE,"{""_id"": ""fb591949-a0b2-4fd6-a473-1454076b7a79"", ""_rev"": ""1-6f779517977efbea5b3c2370ddc10046"", ""time"": ""2020-04-30T13:26:30.936Z"", ""_token"": ""VCIIO96M7cM-tm9teMg9jRUSeBQ3gkY0ss3ahbPku_w="", ""screen"": ""get-home""}","2020-04-30 13:26:33","2020-04-30 13:26:33"
1436,5bfa4944-aa1f-4c34-b114-70c9cfc54193,NAVIGATE,"{""_id"": ""8b6021e0-49c9-4172-8c9d-60039362f940"", ""_rev"": ""1-2d2d645d7aafa157b4cb5ab544004aa6"", ""time"": ""2020-04-30T13:26:32.666Z"", ""_token"": ""VCIIO96M7cM-tm9teMg9jRUSeBQ3gkY0ss3ahbPku_w="", ""screen"": ""get-home""}","2020-04-30 13:26:35","2020-04-30 13:26:35"
1437,5bfa4944-aa1f-4c34-b114-70c9cfc54193,OPEN,"{""_id"": ""d8383630-b7a4-413d-a136-91651502c9a3"", ""_rev"": ""1-8e9d4fedbdf6307483b87030a06d06f8"", ""time"": ""2020-04-30T13:26:48.884Z"", ""returning"": false}","2020-04-30 13:26:52","2020-04-30 13:26:52"
1438,f27ce846-c62f-4d84-a92b-1618d6bfb718,NAVIGATE,"{""_id"": ""a0264ba4-d051-490b-8c42-8e7f160ea7b1"", ""_rev"": ""1-ae336ec3306e063c5876c95b95a57942"", ""time"": ""2020-04-30T19:53:35.913Z"", ""_token"": ""TihOJMzY03S3cfKxsMR8b1QkAszkCQaklRiPP_z9vcA="", ""screen"": ""get-home""}","2020-04-30 19:53:37","2020-04-30 19:53:37"
1439,f27ce846-c62f-4d84-a92b-1618d6bfb718,OPEN,"{""_id"": ""d1b3f74a-f7df-4e91-be61-b951df540c9f"", ""_rev"": ""1-dc03e62136c1ce35bf90b8cbe6832ff5"", ""time"": ""2020-04-30T19:53:35.771Z"", ""_token"": ""TihOJMzY03S3cfKxsMR8b1QkAszkCQaklRiPP_z9vcA="", ""returning"": true}","2020-04-30 19:53:37","2020-04-30 19:53:37"
1440,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,INSTALLED,"{""_id"": ""14dc05c5-8618-4864-8645-951a7c5f775f"", ""_rev"": ""1-c937a0f9f886c8a676dd973cea7f3c42"", ""time"": ""2020-05-01T02:06:00.883Z"", ""frame_version"": ""0.5""}","2020-05-01 02:06:04","2020-05-01 02:06:04"
1441,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,ACTIVATE,"{""os"": ""6.0.1"", ""_id"": ""6ae95395-62f7-4f84-bc49-6648e474f917"", ""_rev"": ""1-deb4903adca64f08ddf6a17f985d06c3"", ""time"": ""2020-05-01T02:06:00.006Z"", ""model"": ""Nexus 5X"", ""screen"": {""width"": 435, ""height"": 725}, ""user_agent"": ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MTC20F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/80.0.3987.149 Mobile Safari/537.36"", ""manufacturer"": ""LGE""}","2020-05-01 02:06:05","2020-05-01 02:06:05"
1442,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,OPEN,"{""_id"": ""ae2db0f3-7f79-4571-8cf1-334682473da3"", ""_rev"": ""1-cc92c66bccc2d5184e5d0b143e151d45"", ""time"": ""2020-05-01T02:05:59.770Z"", ""returning"": false}","2020-05-01 02:06:06","2020-05-01 02:06:06"
1443,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,START,"{""_id"": ""c1fa1b16-90be-4587-ad07-c608ecd2357e"", ""_rev"": ""1-1ca0ff40a877c1655d2dcd72e2435608"", ""time"": ""2020-05-01T02:06:39.003Z"", ""with"": ""share""}","2020-05-01 02:06:40","2020-05-01 02:06:40"
1444,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,OPEN,"{""_id"": ""4e6d6212-83ca-4ede-9e2c-628bc755037d"", ""_rev"": ""1-0e5a205204c44a0131345882971f1d11"", ""time"": ""2020-05-01T02:07:00.771Z"", ""returning"": false}","2020-05-01 02:07:04","2020-05-01 02:07:04"
1445,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,START,"{""_id"": ""f13dc6c0-4056-4275-963d-53d23847afbc"", ""_rev"": ""1-77c95bf1b95dce6a69666ee56569dbd9"", ""time"": ""2020-05-01T02:07:03.865Z"", ""with"": ""share""}","2020-05-01 02:07:04","2020-05-01 02:07:04"
1446,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,OPEN,"{""_id"": ""54627ca0-cdde-4e33-b33f-e048694e4890"", ""_rev"": ""1-dd3ab815eabeb0eebaf527319e334f81"", ""time"": ""2020-05-01T02:07:16.865Z"", ""returning"": false}","2020-05-01 02:07:18","2020-05-01 02:07:18"
1447,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,START,"{""_id"": ""dea57a3d-0f59-4798-936c-30295fef1d0b"", ""_rev"": ""1-45bd35654f8b4f095e8eabe4f7e0123a"", ""time"": ""2020-05-01T02:07:18.434Z"", ""with"": ""get""}","2020-05-01 02:07:19","2020-05-01 02:07:19"
1448,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,START,"{""_id"": ""fc8cb42b-7f7c-42af-8d8d-36b75aa77ccc"", ""_rev"": ""1-48ffddf5e0698877420e3ab891cda4d1"", ""time"": ""2020-05-01T02:07:26.397Z"", ""with"": ""share""}","2020-05-01 02:07:27","2020-05-01 02:07:27"
1449,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,START,"{""_id"": ""6cd589a5-4bea-42c1-994d-b4acc48dc13f"", ""_rev"": ""1-3ea188d71bbebb97eb1b521cb488b386"", ""time"": ""2020-05-01T02:07:29.506Z"", ""with"": ""share""}","2020-05-01 02:07:30","2020-05-01 02:07:30"
1450,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,START,"{""_id"": ""8540614c-68c7-4f31-83cf-c774b52bf0d9"", ""_rev"": ""1-3a35c96c8ec92ae00a89bcb49bbae6f6"", ""time"": ""2020-05-01T02:07:33.703Z"", ""with"": ""get""}","2020-05-01 02:07:34","2020-05-01 02:07:34"
1451,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,START,"{""_id"": ""e68dd7f8-7a4e-439e-84fd-c7a5b0b672e6"", ""_rev"": ""1-2a02af8961ac43fbec9ad6b4a5e84589"", ""time"": ""2020-05-01T02:07:40.328Z"", ""with"": ""share""}","2020-05-01 02:07:41","2020-05-01 02:07:41"
1452,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,START,"{""_id"": ""879b84d2-5e78-40df-b142-0dc838671303"", ""_rev"": ""1-b13716dfc3498bd9af66ade21e656950"", ""time"": ""2020-05-01T02:07:43.101Z"", ""with"": ""get""}","2020-05-01 02:07:44","2020-05-01 02:07:44"
1453,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,OPEN,"{""_id"": ""5d3e218c-3e5f-4366-8389-0feea5899ba8"", ""_rev"": ""1-7ff3917a2c2072ef17fa4d028cc7ec92"", ""time"": ""2020-05-01T02:07:53.653Z"", ""returning"": false}","2020-05-01 02:07:55","2020-05-01 02:07:55"
1454,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,START,"{""_id"": ""36f67d6e-0df5-45a0-800d-58a5aaa4ba82"", ""_rev"": ""1-a2686cd3d33e5a49d60cd77a8fc05077"", ""time"": ""2020-05-01T02:07:55.409Z"", ""with"": ""get""}","2020-05-01 02:07:56","2020-05-01 02:07:56"
1455,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,OPEN,"{""_id"": ""0d3cc357-b686-49ac-87b1-6c1dce86f1bd"", ""_rev"": ""1-1f493131a0a2df67aff554245252f051"", ""time"": ""2020-05-01T02:08:07.024Z"", ""returning"": false}","2020-05-01 02:08:09","2020-05-01 02:08:09"
1456,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,START,"{""_id"": ""d86f85e7-78a1-4292-9408-ee4955936425"", ""_rev"": ""1-fdbd83405faebff3c40d7b7d8cc1e3a8"", ""time"": ""2020-05-01T02:08:08.635Z"", ""with"": ""get""}","2020-05-01 02:08:09","2020-05-01 02:08:09"
1457,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,OPEN,"{""_id"": ""270f9769-da4f-4fd3-97e7-b26b85b97fbc"", ""_rev"": ""1-887531216776878f1845187c9ea38407"", ""time"": ""2020-05-01T02:08:19.276Z"", ""returning"": false}","2020-05-01 02:08:20","2020-05-01 02:08:20"
1458,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,START,"{""_id"": ""ef630930-e917-429b-b9f7-1e433fcc5f65"", ""_rev"": ""1-6cfdbb35ccb56d7eab45b3d6529151f7"", ""time"": ""2020-05-01T02:08:21.093Z"", ""with"": ""get""}","2020-05-01 02:08:22","2020-05-01 02:08:22"
1459,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,OPEN,"{""_id"": ""1a3bbb3e-f360-4e06-95da-1f10efc2bad3"", ""_rev"": ""1-c1179728eaca2a447c62d4ab6d29e42a"", ""time"": ""2020-05-01T02:08:31.748Z"", ""returning"": false}","2020-05-01 02:08:33","2020-05-01 02:08:33"
1460,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,START,"{""_id"": ""a2486cab-20f0-4d58-9389-9a4259fe2547"", ""_rev"": ""1-50ca883acaf333eb9537cdc46f3590ea"", ""time"": ""2020-05-01T02:08:33.294Z"", ""with"": ""get""}","2020-05-01 02:08:34","2020-05-01 02:08:34"
1461,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,OPEN,"{""_id"": ""da68217d-9575-4a48-9d1e-b2660732b97b"", ""_rev"": ""1-8639462f85fadbab4605d749b30405a4"", ""time"": ""2020-05-01T02:08:43.671Z"", ""returning"": false}","2020-05-01 02:08:45","2020-05-01 02:08:45"
1462,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,START,"{""_id"": ""ec368825-cc7d-4cc8-912d-c92e3cf08367"", ""_rev"": ""1-0c73aefedc976b46dd514bb974c35793"", ""time"": ""2020-05-01T02:08:45.493Z"", ""with"": ""get""}","2020-05-01 02:08:46","2020-05-01 02:08:46"
1463,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,OPEN,"{""_id"": ""56b156f8-a914-41d6-84ed-d803eab6ce83"", ""_rev"": ""1-e31fc86bbd8c946e656b1c6381007b4e"", ""time"": ""2020-05-01T02:08:56.142Z"", ""returning"": false}","2020-05-01 02:08:57","2020-05-01 02:08:57"
1464,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,START,"{""_id"": ""ff649ba5-862d-458a-ac8b-c14feb79b129"", ""_rev"": ""1-ddaee4bb4346ccec7583ff67b3750e74"", ""time"": ""2020-05-01T02:08:57.957Z"", ""with"": ""get""}","2020-05-01 02:08:58","2020-05-01 02:08:58"
1465,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,OPEN,"{""_id"": ""a6a9302f-44b3-4fd7-8a15-a64f9fff79e4"", ""_rev"": ""1-1d7f3483bbc472f2492890353dccd044"", ""time"": ""2020-05-01T02:09:08.414Z"", ""returning"": false}","2020-05-01 02:09:09","2020-05-01 02:09:09"
1466,ac2c3f56-2db0-42a0-ba8e-6ffa44d99b80,START,"{""_id"": ""c63ca71c-6678-4485-b92c-a458d352dc73"", ""_rev"": ""1-088eede5ac1c99b3bf6e9e23079100b3"", ""time"": ""2020-05-01T02:09:10.248Z"", ""with"": ""get""}","2020-05-01 02:09:11","2020-05-01 02:09:11"
